artifact_prefix,split,fold,horizon,target_date,target_day_name,daily_wape,total_abs_error,target_total_customers,mean_signed_error,promo_rate_target,schoolholiday_rate_target,stateholiday_code
lightgbm,val,2,7,2015-02-03,Tuesday,5.643184174473449,50582.90707525973,896354.0,14.838268355087541,1.0,0.18471337579617833,0
lightgbm,val,2,7,2015-02-04,Wednesday,4.841267799686978,40457.74881181413,835685.0,-2.1658952069807302,1.0,0.16393442622950818,0
lightgbm,val,2,7,2015-02-05,Thursday,5.118159871006406,42704.49287891357,834372.0,1.1955931858081597,1.0,0.1637852593266606,0
lightgbm,val,2,7,2015-02-06,Friday,4.549802977755161,39679.468741419645,872114.0,-6.435291619977894,1.0,0.16454545454545455,0
lightgbm,val,2,7,2015-02-07,Saturday,7.1873232017104,51309.58160469037,713890.0,14.905608030621691,0.0,0.0,0
lightgbm,val,2,7,2015-02-08,Sunday,7.2986868798415605,2632.1984363460606,36064.0,37.311332005305815,0.0,0.0,0
lightgbm,val,2,7,2015-02-09,Monday,6.646079667755117,50586.10370474465,761142.0,-13.514498613837407,0.0,0.11454545454545455,0
lightgbm,val,2,7,2015-02-10,Tuesday,5.161355691725549,38744.18102195009,750659.0,6.404216815012419,0.0,0.11454545454545455,0
lightgbm,val,2,7,2015-02-11,Wednesday,6.734053001311252,50748.02543947164,753603.0,12.530608871571012,0.0,0.11454545454545455,0
lightgbm,val,2,7,2015-02-12,Thursday,8.239562575718656,59750.91832596473,725171.0,-15.12686942528525,0.0,0.11464968152866242,0
lightgbm,val,2,7,2015-02-13,Friday,5.516519281006461,45271.646470736385,820656.0,21.43822308730258,0.0,0.11454545454545455,0
lightgbm,val,2,7,2015-02-14,Saturday,7.724051617120588,56947.269838577304,737272.0,21.688996142928712,0.0,0.0,0
lightgbm,val,2,7,2015-02-15,Sunday,7.35137046703676,2800.8721479410056,38100.0,66.86011385642269,0.0,0.0,0
lightgbm,val,2,7,2015-02-16,Monday,14.197198134895656,124162.022204674,874553.0,-0.6677252106948782,1.0,0.2350187265917603,0
lightgbm,val,2,7,2015-02-17,Tuesday,8.75774893085014,72526.24684096374,828138.0,-2.413588984658135,1.0,0.229014598540146,0
lightgbm,val,2,7,2015-02-18,Wednesday,5.102177845318148,42256.95121982325,828214.0,0.8418959005246872,1.0,0.22789425706472197,0
lightgbm,val,2,7,2015-02-19,Thursday,4.839642198109581,40663.496487690376,840217.0,7.377795121003054,1.0,0.22859744990892533,0
lightgbm,val,2,7,2015-02-20,Friday,5.378066151609253,45460.68561822998,845298.0,-7.188843571643586,1.0,0.22859744990892533,0
