artifact_prefix,split,fold,horizon,issue_start,issue_end,target_date,target_day_name,target_month,target_year,open_store_count,open_row_count,target_total_customers,mean_target_customers,total_abs_error,mae,rmse,mean_signed_error,daily_wape,promo_rate_target,schoolholiday_rate_target,stateholiday_rate_target,stateholiday_code,has_promo_heavy_target,has_schoolholiday_signal,has_stateholiday_signal,daily_wape_rank,daily_wape_p90_cutoff,is_top_decile_spike
autogluon,val,1,7,2014-11-08,2014-12-19,2014-12-13,Saturday,12,2014,922,922,722840.0,783.9913232104121,42157.15928218487,45.7236000891376,67.27313209300598,12.842740438488788,5.832156394525049,0.0,0.0,0.0,0,0,0,0,7,6.069374117040983,0
autogluon,val,1,7,2014-11-08,2014-12-19,2014-12-22,Monday,12,2014,922,922,1113787.0,1208.0119305856833,63881.68157757562,69.28598869585208,93.96673739942449,4.895332056775271,5.735538444745326,0.0,1.0,0.0,0,0,1,0,8,6.069374117040983,0
autogluon,val,1,7,2014-11-08,2014-12-19,2014-12-07,Sunday,12,2014,16,16,34630.0,2164.375,1941.6677973683754,121.35423733552346,149.18574689201282,-4.504403751355888,5.606895169992421,0.0,0.0,0.0,0,0,0,0,9,6.069374117040983,0
autogluon,val,1,7,2014-11-08,2014-12-19,2014-11-15,Saturday,11,2014,922,922,623757.0,676.5260303687636,34826.41878111478,37.77268848277091,55.75482638893828,9.996535073739823,5.5833311339375395,0.0,0.0,0.0,0,0,0,0,10,6.069374117040983,0
autogluon,val,1,7,2014-11-08,2014-12-19,2014-12-05,Friday,12,2014,922,922,949824.0,1030.177874186551,52629.42830201159,57.08180943819045,78.99696151805497,22.19231942980964,5.540966358189685,1.0,0.0,0.0,0,1,0,0,11,6.069374117040983,0
autogluon,val,1,7,2014-11-08,2014-12-19,2014-12-23,Tuesday,12,2014,922,922,1114233.0,1208.4956616052061,60593.58080127147,65.71971887339639,96.19735296551175,16.215945302381755,5.4381427225070045,0.0,1.0,0.0,0,0,1,0,12,6.069374117040983,0
autogluon,val,1,7,2014-11-08,2014-12-19,2014-12-20,Saturday,12,2014,922,922,806180.0,874.3817787418656,43682.714685730774,47.378215494285,64.43080275300686,5.570906379046047,5.418481565621917,0.0,0.0,0.0,0,0,0,0,13,6.069374117040983,0
autogluon,val,1,7,2014-11-08,2014-12-19,2014-11-22,Saturday,11,2014,922,922,621298.0,673.8590021691974,32990.37147297453,35.781313962011424,54.360572670137586,2.5495110542247366,5.30991110111002,0.0,0.0,0.0,0,0,0,0,14,6.069374117040983,0
autogluon,val,1,7,2014-11-08,2014-12-19,2014-11-20,Thursday,11,2014,921,921,659746.0,716.3365906623236,33788.542380522995,36.6867995445418,52.07366724135557,9.597290158068967,5.1214470994175025,0.0,0.0,0.0,0,0,0,0,15,6.069374117040983,0
autogluon,val,1,14,2014-11-08,2014-12-19,2014-12-24,Wednesday,12,2014,922,922,493225.0,534.9511930585684,51498.32602727875,55.85501738316567,72.35404357842786,7.704515031487974,10.441142688890213,0.0,1.0,0.0,0,0,1,0,1,6.692797944044966,1
autogluon,val,1,14,2014-11-08,2014-12-19,2014-12-31,Wednesday,12,2014,922,922,437324.0,474.32104121475055,40376.41928078006,43.79221180127989,64.62508567672805,6.311588919376697,9.232609982708485,0.0,1.0,0.0,0,0,1,0,2,6.692797944044966,1
autogluon,val,1,14,2014-11-08,2014-12-19,2014-12-27,Saturday,12,2014,922,922,644936.0,699.4967462039045,57175.5221210171,62.012496877458894,83.41196613277839,8.222855854849614,8.865301692108535,0.0,0.14316702819956617,0.0,0,0,1,0,3,6.692797944044966,1
autogluon,val,1,14,2014-11-08,2014-12-19,2014-11-29,Saturday,11,2014,922,922,758510.0,822.6789587852495,51415.957331157,55.7656804025564,80.82486387348864,7.111274119513053,6.778547063474048,0.0,0.0,0.0,0,0,0,0,4,6.692797944044966,1
autogluon,val,1,14,2014-11-08,2014-12-19,2014-12-21,Sunday,12,2014,27,27,40226.0,1489.851851851852,2709.0047181477166,100.33350807954506,135.68682855253232,7.878765341725274,6.73446208459135,0.0,0.0,0.0,0,0,0,0,5,6.692797944044966,1
autogluon,val,1,14,2014-11-08,2014-12-19,2014-12-06,Saturday,12,2014,922,922,712997.0,773.3156182212581,45045.87190755885,48.85669404290548,77.56391786828904,5.7437964589826676,6.3178206791275215,0.0,0.0,0.0,0,0,0,0,6,6.692797944044966,0
autogluon,val,1,14,2014-11-08,2014-12-19,2014-12-13,Saturday,12,2014,922,922,722840.0,783.9913232104121,43415.60232921757,47.088505780062434,71.26946830796768,10.419848282436934,6.006253434953457,0.0,0.0,0.0,0,0,0,0,7,6.692797944044966,0
autogluon,val,1,14,2014-11-08,2014-12-19,2014-12-12,Friday,12,2014,922,922,703697.0,763.2288503253797,42202.9847897426,45.77330237499198,63.23751271673262,-0.5784574759814186,5.997323391991525,0.0,0.0,0.0,0,0,0,0,8,6.692797944044966,0
autogluon,val,1,14,2014-11-08,2014-12-19,2014-12-26,Friday,12,2014,19,19,32180.0,1693.6842105263158,1879.7077060610047,98.93198452952656,114.33249485096961,-6.090576475421382,5.8412296645773925,0.0,1.0,1.0,c,0,1,1,9,6.692797944044966,0
autogluon,val,1,14,2014-11-08,2014-12-19,2014-12-05,Friday,12,2014,922,922,949824.0,1030.177874186551,55352.31708387009,60.03505106710422,84.31642735115929,22.83075777691021,5.82763933990614,1.0,0.0,0.0,0,1,0,0,10,6.692797944044966,0
autogluon,val,1,14,2014-11-08,2014-12-19,2014-12-25,Thursday,12,2014,16,16,24451.0,1528.1875,1398.546224403624,87.4091390252265,110.94452964399532,49.65720272148147,5.719791519380083,0.0,1.0,1.0,c,0,1,1,11,6.692797944044966,0
autogluon,val,1,14,2014-11-08,2014-12-19,2014-12-22,Monday,12,2014,922,922,1113787.0,1208.0119305856833,63677.606463897806,69.06464909316465,93.02512281318505,4.970549149007738,5.71721581091338,0.0,1.0,0.0,0,0,1,0,12,6.692797944044966,0
autogluon,val,1,14,2014-11-08,2014-12-19,2014-12-30,Tuesday,12,2014,922,922,819685.0,889.029284164859,45229.66099313723,49.056031445918904,73.82896257389882,5.54260657346217,5.517932009630191,0.0,1.0,0.0,0,0,1,0,13,6.692797944044966,0
autogluon,val,1,14,2014-11-08,2014-12-19,2014-11-22,Saturday,11,2014,922,922,621298.0,673.8590021691974,33840.1691310129,36.703003395892516,58.81151376164233,5.69230742425565,5.446688888586943,0.0,0.0,0.0,0,0,0,0,14,6.692797944044966,0
autogluon,val,1,14,2014-11-08,2014-12-19,2014-12-23,Tuesday,12,2014,922,922,1114233.0,1208.4956616052061,59958.15354817359,65.03053530170672,93.92052657574122,16.867835604271008,5.38111450191958,0.0,1.0,0.0,0,0,1,0,15,6.692797944044966,0
autogluon,val,2,1,2015-01-17,2015-02-27,2015-02-16,Monday,2,2015,1068,1068,874553.0,818.8698501872659,113132.75021269832,105.9295413976576,146.93240470686644,23.743548117230635,12.93606564870263,1.0,0.2350187265917603,0.0,0,1,1,0,1,6.533290890450982,1
autogluon,val,2,1,2015-01-17,2015-02-27,2015-01-24,Saturday,1,2015,1099,1099,633273.0,576.2265696087352,52649.961387614516,47.907153218939506,64.50790451735868,-0.443225810167736,8.313943810586354,0.0,0.0,0.0,0,0,0,0,2,6.533290890450982,1
